scenario,seed,round,candidate_id,candidate_source,generation_round,validation_status,fallback_used,fallback_reason,rejection_reason,selection_score,min_recovery_ratio,critical_load_recovery_ratio,safety_capacity_index,mean_progress_delta_eval,wait_hold_usage_eval
resource_moderate,44,2,r2_fixed_global_anchor,fixed_global_safety_anchor,2,valid,True,fixed_global_anchor,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|generated_not_competitive_vs_baseline_tolerance,0.1589422160983086,0.41111109654108685,0.7496305008729299,0.6112595590949059,0.001821311314900716,0.31666666666666665
resource_moderate,44,2,r2_backstop,deterministic_safe_backstop,2,valid,True,deterministic_safe_backstop,wait_hold_overuse_with_low_progress|under_recovery_below_floor,0.3190286809603373,0.5231717824935913,0.8564907113711039,0.7828818728526433,0.0033955827355384824,0.475
resource_moderate,44,3,r3_c1,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
resource_moderate,44,3,r3_c2,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
resource_moderate,44,3,r3_feedback_refined,feedback_refined_candidate,2,valid,True,carried_forward_previous_best,,0.34867744902769726,0.5891944567362467,0.9217936297257742,0.8288458302617073,0.00487687811255455,0.35
resource_moderate,44,3,r3_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.34867744902769726,0.5891944567362467,0.9217936297257742,0.8288458302617073,0.00487687811255455,0.35
resource_moderate,44,3,r3_anchor,deterministic_safe_anchor,3,valid,True,deterministic_safe_anchor,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|constraint_violation_not_allowed|invalid_action_not_allowed,0.19728141182661058,0.4265011250972748,0.7975497444470724,0.6534178043405214,0.0011718836923440298,0.24166666666666667
resource_moderate,44,3,r3_fixed_global_anchor,fixed_global_safety_anchor,3,valid,True,fixed_global_anchor,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|generated_not_competitive_vs_baseline_tolerance,0.19728141182661058,0.4265011250972748,0.7975497444470724,0.6534178043405214,0.0011718836923440298,0.24166666666666667
resource_moderate,44,3,r3_backstop,deterministic_safe_backstop,3,valid,True,deterministic_safe_backstop,no_final_progress_and_not_late_stage,0.33487092598279317,0.5890894134839376,0.8667135834693909,0.809531048933665,0.004683092733224232,0.35
standard_severe,42,1,r1_c1,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,1,r1_c2,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,1,r1_anchor,deterministic_safe_anchor,1,valid,True,deterministic_safe_anchor,no_final_progress_and_not_late_stage|constraint_violation_not_allowed|invalid_action_not_allowed,0.249265842795372,0.5322312712669373,0.7804774940013885,0.714448067843914,0.0025026880204677584,0.1875
standard_severe,42,1,r1_fixed_global_anchor,fixed_global_safety_anchor,1,valid,True,fixed_global_anchor,,0.249265842795372,0.5322312712669373,0.7804774940013885,0.714448067843914,0.0025026880204677584,0.1875
standard_severe,42,1,r1_backstop,deterministic_safe_backstop,1,valid,True,deterministic_safe_backstop,no_final_progress_and_not_late_stage,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.8180529882510503,0.004515348374843598,0.25833333333333336
standard_severe,42,2,r2_c1,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,2,r2_c2,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,2,r2_feedback_refined,feedback_refined_candidate,1,valid,True,carried_forward_previous_best,,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.8180529882510503,0.004515348374843598,0.25833333333333336
standard_severe,42,2,r2_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.8180529882510503,0.004515348374843598,0.25833333333333336
standard_severe,42,2,r2_anchor,deterministic_safe_anchor,2,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.2513315519425604,0.523142009973526,0.7819238205750784,0.6842730406920116,0.003124657273292542,0.24166666666666667
standard_severe,42,2,r2_fixed_global_anchor,fixed_global_safety_anchor,2,valid,True,fixed_global_anchor,generated_not_competitive_vs_baseline_tolerance,0.2513315519425604,0.523142009973526,0.7819238205750784,0.6842730406920116,0.003124657273292542,0.24166666666666667
standard_severe,42,2,r2_backstop,deterministic_safe_backstop,2,valid,True,deterministic_safe_backstop,no_final_progress_and_not_late_stage,0.34685470279057823,0.6187226474285126,0.8909403185049692,0.8283820380767186,0.00468867098291715,0.25833333333333336
standard_severe,42,3,r3_c1,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,3,r3_c2,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,42,3,r3_feedback_refined,feedback_refined_candidate,2,valid,True,carried_forward_previous_best,,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.8180529882510503,0.004515348374843598,0.25833333333333336
standard_severe,42,3,r3_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.8180529882510503,0.004515348374843598,0.25833333333333336
standard_severe,42,3,r3_anchor,deterministic_safe_anchor,3,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.2514556022087733,0.5229605535666147,0.7967710793018341,0.689406071503957,0.0031756875415643055,0.24166666666666667
standard_severe,42,3,r3_fixed_global_anchor,fixed_global_safety_anchor,3,valid,True,fixed_global_anchor,generated_not_competitive_vs_baseline_tolerance,0.2514556022087733,0.5229605535666147,0.7967710793018341,0.689406071503957,0.0031756875415643055,0.24166666666666667
standard_severe,42,3,r3_backstop,deterministic_safe_backstop,3,valid,True,deterministic_safe_backstop,constraint_violation_not_allowed|invalid_action_not_allowed,0.2811623870134354,0.5475416084130605,0.818797638018926,0.7282187362511953,0.003599864492813746,0.25
standard_severe,43,1,r1_c1,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,1,r1_c2,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,1,r1_anchor,deterministic_safe_anchor,1,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.32097651714086534,0.5903722743193308,0.8510935207207998,0.7957630282640457,0.004212692876656849,0.24583333333333332
standard_severe,43,1,r1_fixed_global_anchor,fixed_global_safety_anchor,1,valid,True,fixed_global_anchor,,0.32097651714086534,0.5903722743193308,0.8510935207207998,0.7957630282640457,0.004212692876656849,0.24583333333333332
standard_severe,43,1,r1_backstop,deterministic_safe_backstop,1,valid,True,deterministic_safe_backstop,,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.8214612528681755,0.00488814481341087,0.26495726495726496
standard_severe,43,2,r2_c1,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,2,r2_c2,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,2,r2_feedback_refined,feedback_refined_candidate,1,valid,True,carried_forward_previous_best,,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.8214612528681755,0.00488814481341087,0.26495726495726496
standard_severe,43,2,r2_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.8214612528681755,0.00488814481341087,0.26495726495726496
standard_severe,43,2,r2_anchor,deterministic_safe_anchor,2,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.22199553612867992,0.5313866039117178,0.7885394096374512,0.6919741047422091,0.003125370045502981,0.24166666666666667
standard_severe,43,2,r2_fixed_global_anchor,fixed_global_safety_anchor,2,valid,True,fixed_global_anchor,generated_not_competitive_vs_baseline_tolerance,0.22199553612867992,0.5313866039117178,0.7885394096374512,0.6919741047422091,0.003125370045502981,0.24166666666666667
standard_severe,43,2,r2_backstop,deterministic_safe_backstop,2,valid,True,deterministic_safe_backstop,constraint_violation_not_allowed|invalid_action_not_allowed,0.28980275439932235,0.579114149014155,0.7967314024766287,0.7302959430217743,0.0037878294785817462,0.24166666666666667
standard_severe,43,3,r3_c1,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,3,r3_c2,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,43,3,r3_feedback_refined,feedback_refined_candidate,2,valid,True,carried_forward_previous_best,,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.8214612528681755,0.00488814481341087,0.26495726495726496
standard_severe,43,3,r3_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.8214612528681755,0.00488814481341087,0.26495726495726496
standard_severe,43,3,r3_anchor,deterministic_safe_anchor,3,valid,True,deterministic_safe_anchor,critical_recovery_too_low_vs_reference|constraint_violation_not_allowed|invalid_action_not_allowed,0.2548659123537833,0.5231419503688812,0.7866490880648295,0.6859268634517988,0.003298084437847137,0.24166666666666667
standard_severe,43,3,r3_fixed_global_anchor,fixed_global_safety_anchor,3,valid,True,fixed_global_anchor,critical_recovery_too_low_vs_reference|generated_not_competitive_vs_baseline_tolerance,0.2548659123537833,0.5231419503688812,0.7866490880648295,0.6859268634517988,0.003298084437847137,0.24166666666666667
standard_severe,43,3,r3_backstop,deterministic_safe_backstop,3,valid,True,deterministic_safe_backstop,no_final_progress_and_not_late_stage|constraint_violation_not_allowed|invalid_action_not_allowed,0.31292979057629905,0.5963013768196106,0.8549712697664896,0.790445426305135,0.004292055467764537,0.25833333333333336
standard_severe,44,1,r1_c1,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,1,r1_c2,generated_full_loop_candidate,1,valid,False,,resource_sustainability_collapse,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,1,r1_anchor,deterministic_safe_anchor,1,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.2145142624974251,0.523142029841741,0.7769680321216583,0.6825385216871898,0.0028397728999455772,0.24166666666666667
standard_severe,44,1,r1_fixed_global_anchor,fixed_global_safety_anchor,1,valid,True,fixed_global_anchor,,0.2145142624974251,0.523142029841741,0.7769680321216583,0.6825385216871898,0.0028397728999455772,0.24166666666666667
standard_severe,44,1,r1_backstop,deterministic_safe_backstop,1,valid,True,deterministic_safe_backstop,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,2,r2_c1,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,2,r2_c2,generated_full_loop_candidate,2,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,2,r2_feedback_refined,feedback_refined_candidate,1,valid,True,carried_forward_previous_best,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,2,r2_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,2,r2_anchor,deterministic_safe_anchor,2,valid,True,deterministic_safe_anchor,no_final_progress_and_not_late_stage,0.342085837940375,0.616415411233902,0.8737465341885885,0.8215566808978717,0.004576526830593745,0.25833333333333336
standard_severe,44,2,r2_fixed_global_anchor,fixed_global_safety_anchor,2,valid,True,fixed_global_anchor,,0.342085837940375,0.616415411233902,0.8737465341885885,0.8215566808978717,0.004576526830593745,0.25833333333333336
standard_severe,44,2,r2_backstop,deterministic_safe_backstop,2,valid,True,deterministic_safe_backstop,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,3,r3_c1,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,3,r3_c2,generated_full_loop_candidate,3,valid,False,,critical_recovery_too_low_vs_reference|progress_delta_too_low_vs_reference|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|resource_sustainability_collapse|not_finish_oriented_under_zero_success|generated_not_competitive_vs_baseline_tolerance,-1000000000.0,0.0,0.0,0.3,0.0,0.0
standard_severe,44,3,r3_feedback_refined,feedback_refined_candidate,2,valid,True,carried_forward_previous_best,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,3,r3_single_shot,single_shot_llm_candidate,1,valid,True,single_shot_reference,,0.44255146429684883,0.616388072570165,0.8764612674713135,0.8224972690145175,0.004855224655734168,0.2669491525423729
standard_severe,44,3,r3_anchor,deterministic_safe_anchor,3,valid,True,deterministic_safe_anchor,constraint_violation_not_allowed|invalid_action_not_allowed,0.27337670943140985,0.5454750110705694,0.8017939726511637,0.7102941443026065,0.003644342347979546,0.24166666666666667
standard_severe,44,3,r3_fixed_global_anchor,fixed_global_safety_anchor,3,valid,True,fixed_global_anchor,generated_not_competitive_vs_baseline_tolerance,0.27337670943140985,0.5454750110705694,0.8017939726511637,0.7102941443026065,0.003644342347979546,0.24166666666666667
standard_severe,44,3,r3_backstop,deterministic_safe_backstop,3,valid,True,deterministic_safe_backstop,,0.478375431364721,0.6272300779819489,0.8768164316813151,0.8264162783821424,0.004899681433364078,0.26495726495726496
